Country,Province,City,Job_Title,Low_Salary_Yearly,Median_Salary_Yearly,Max_Salary_Yearly,Currency,Year,Cost_of_Living_Yearly
Canada,MB,Winnipeg,Library and public archive technicians,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Technical occupations related to museums and art galleries,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Photographers,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Film and video camera operators,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Graphic arts technicians,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Broadcast technicians,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Audio and video recording technicians,19600,24590,32460,CAD,2016-2017,28000
Canada,MB,Winnipeg,"Other technical and co-ordinating occupations in motion pictures, broadcasting and the performing arts",18500,26720,32260,CAD,2016-2017,28000
Canada,MB,Winnipeg,"Support occupations in motion pictures, broadcasting, photography and the performing arts",12500,18190,25840,CAD,2016-2017,28000
Canada,MB,Winnipeg,Announcers and other broadcasters,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,"Other performers, n.e.c.",0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Graphic designers and illustrators,16250,23000,28000,CAD,2016-2017,28000
Canada,MB,Winnipeg,Interior designers and interior decorators,15000,20000,33330,CAD,2016-2017,28000
Canada,MB,Winnipeg,"Theatre, fashion, exhibit and other creative designers",0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Artisans and craftspersons,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,"Patternmakers - textile, leather and fur products",0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Athletes,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Coaches,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Sports officials and referees,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,"Program leaders and instructors in recreation, sport and fitness",11350,15000,24360,CAD,2016-2017,28000
Canada,MB,Winnipeg,Retail sales supervisors,12000,17830,26400,CAD,2016-2017,28000
Canada,MB,Winnipeg,Technical sales specialists - wholesale trade,13000,24640,40870,CAD,2016-2017,28000
Canada,MB,Winnipeg,Retail and wholesale buyers,11500,19000,26440,CAD,2016-2017,28000
Canada,MB,Winnipeg,Insurance agents and brokers,14000,19870,30050,CAD,2016-2017,28000
Canada,MB,Winnipeg,Real estate agents and salespersons,23903000,49164000,136230000,CAD,2016,28000
Canada,MB,Winnipeg,Financial sales representatives,12000,20510,33330,CAD,2016-2017,28000
Canada,MB,Winnipeg,Food service supervisors,11350,13150,17500,CAD,2016-2017,28000
Canada,MB,Winnipeg,Executive housekeepers,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,"Accommodation, travel, tourism and related services supervisors",13000,17860,31250,CAD,2016-2017,28000
Canada,MB,Winnipeg,Customer and information services supervisors,14820,19710,29490,CAD,2016-2017,28000
Canada,MB,Winnipeg,Cleaning supervisors,12000,20000,28850,CAD,2016-2017,28000
Canada,MB,Winnipeg,Other services supervisors,11750,16000,25480,CAD,2016-2017,28000
Canada,MB,Winnipeg,Chefs,12000,15000,23500,CAD,2016-2017,28000
Canada,MB,Winnipeg,Cooks,11350,12000,18000,CAD,2016-2017,28000
Canada,MB,Winnipeg,"Butchers, meat cutters and fishmongers - retail and wholesale",0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Bakers,11350,15000,21000,CAD,2016-2017,28000
Canada,MB,Winnipeg,Hairstylists and barbers,11350,13980,24340,CAD,2016-2017,28000
Canada,MB,Winnipeg,"Tailors, dressmakers, furriers and milliners",11350,12500,15500,CAD,2016-2017,28000
Canada,MB,Winnipeg,Shoe repairers and shoemakers,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,"Jewellers, jewellery and watch repairers and related occupations",0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Upholsterers,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Funeral directors and embalmers,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Sales and account representatives - wholesale trade (non-technical),14300,22270,38460,CAD,2016-2017,28000
Canada,MB,Winnipeg,Retail salespersons,11350,12000,19000,CAD,2016-2017,28000
Canada,MB,Winnipeg,Maîtres d'hôtel and hosts/hostesses,11350,12000,19230,CAD,2016-2017,28000
Canada,MB,Winnipeg,Bartenders,11350,15000,22000,CAD,2016-2017,28000
Canada,MB,Winnipeg,Food and beverage servers,11350,13000,20000,CAD,2016-2017,28000
Canada,MB,Winnipeg,Travel counsellors,12320,16300,28850,CAD,2016-2017,28000
Canada,MB,Winnipeg,Pursers and flight attendants,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Airline ticket and service agents,12530,23080,28850,CAD,2016-2017,28000
Canada,MB,Winnipeg,"Ground and water transport ticket agents, cargo service representatives and related clerks",11350,18130,27000,CAD,2016-2017,28000
Canada,MB,Winnipeg,Hotel front desk clerks,11350,14000,16990,CAD,2016-2017,28000
Canada,MB,Winnipeg,Tour and travel guides,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Outdoor sport and recreational guides,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Casino occupations,13000,16000,18000,CAD,2016-2017,28000
Canada,MB,Winnipeg,Security guards and related security service occupations,11900,15000,23100,CAD,2016-2017,28000
Canada,MB,Winnipeg,Customer services representatives - financial institutions,13000,15380,22000,CAD,2016-2017,28000
Canada,MB,Winnipeg,Other customer and information services representatives,11350,14770,26500,CAD,2016-2017,28000
Canada,MB,Winnipeg,"Image, social and other personal consultants",0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,"Estheticians, electrologists and related occupations",12000,14000,18000,CAD,2016-2017,28000
Canada,MB,Winnipeg,Pet groomers and animal care workers,11350,14000,18000,CAD,2016-2017,28000
Canada,MB,Winnipeg,Other personal service occupations,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Cashiers,11350,11400,15000,CAD,2016-2017,28000
Canada,MB,Winnipeg,Service station attendants,11350,11350,12500,CAD,2016-2017,28000
Canada,MB,Winnipeg,"Store shelf stockers, clerks and order fillers",11350,12100,19450,CAD,2016-2017,28000
Canada,MB,Winnipeg,Other sales related occupations,11350,12000,18000,CAD,2016-2017,28000
Canada,MB,Winnipeg,"Food counter attendants, kitchen helpers and related support occupations",11350,11500,17000,CAD,2016-2017,28000
Canada,MB,Winnipeg,"Support occupations in accommodation, travel and facilities set-up services",0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,"Operators and attendants in amusement, recreation and sport",11350,13000,20770,CAD,2016-2017,28000
Canada,MB,Winnipeg,Light duty cleaners,11350,12750,18000,CAD,2016-2017,28000
Canada,MB,Winnipeg,Specialized cleaners,11350,12000,20590,CAD,2016-2017,28000
Canada,MB,Winnipeg,"Janitors, caretakers and building superintendents",11350,16830,25000,CAD,2016-2017,28000
Canada,MB,Winnipeg,"Dry cleaning, laundry and related occupations",11350,13000,19000,CAD,2016-2017,28000
Canada,MB,Winnipeg,"Other service support occupations, n.e.c.",11350,12000,17000,CAD,2016-2017,28000
Canada,MB,Winnipeg,"Contractors and supervisors, machining, metal forming, shaping and erecting trades and related occupations",23750,27120,38000,CAD,2016-2017,28000
Canada,MB,Winnipeg,"Contractors and supervisors, electrical trades and telecommunications occupations",20000,37400,50000,CAD,2016-2017,28000
Canada,MB,Winnipeg,"Contractors and supervisors, pipefitting trades",13550,39210,53420,CAD,2016-2017,28000
Canada,MB,Winnipeg,"Contractors and supervisors, carpentry trades",18000,29810,41650,CAD,2016-2017,28000
Canada,MB,Winnipeg,"Contractors and supervisors, other construction trades, installers, repairers and servicers",16150,28000,38790,CAD,2016-2017,28000
Canada,MB,Winnipeg,Machinists and machining and tooling inspectors,16000,24440,34000,CAD,2016-2017,28000
Canada,MB,Winnipeg,Tool and die makers,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Sheet metal workers,17000,28540,36000,CAD,2016-2017,28000
Canada,MB,Winnipeg,Boilermakers,32000,41850,46120,CAD,2016-2017,28000
Canada,MB,Winnipeg,Structural metal and platework fabricators and fitters,16000,21530,26420,CAD,2016-2017,28000
Canada,MB,Winnipeg,Ironworkers,14500,29270,40000,CAD,2016-2017,28000
Canada,MB,Winnipeg,Welders and related machine operators,16000,23200,28000,CAD,2016-2017,28000
Canada,MB,Winnipeg,Electricians (except industrial and power system),16000,29960,42000,CAD,2016-2017,28000
Canada,MB,Winnipeg,Industrial electricians,17250,29000,37000,CAD,2016-2017,28000
Canada,MB,Winnipeg,Power system electricians,20000,38000,50000,CAD,2016-2017,28000
Canada,MB,Winnipeg,Electrical power line and cable workers,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Telecommunications line and cable workers,17500,28850,33160,CAD,2016-2017,28000
Canada,MB,Winnipeg,Telecommunications installation and repair workers,17500,32330,43300,CAD,2016-2017,28000
Canada,MB,Winnipeg,Cable television service and maintenance technicians,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Plumbers,16000,34000,40000,CAD,2016-2017,28000
Canada,MB,Winnipeg,"Steamfitters, pipefitters and sprinkler system installers",22000,37100,40000,CAD,2016-2017,28000
Canada,MB,Winnipeg,Gas fitters,21000,32000,41000,CAD,2016-2017,28000
Canada,MB,Winnipeg,Carpenters,16000,23290,35000,CAD,2016-2017,28000
Canada,MB,Winnipeg,Cabinetmakers,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Bricklayers,20000,33730,37920,CAD,2016-2017,28000
Canada,MB,Winnipeg,Concrete finishers,22500,25000,27000,CAD,2016-2017,28000
Canada,MB,Winnipeg,Tilesetters,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,"Plasterers, drywall installers and finishers and lathers",15000,24040,30000,CAD,2016-2017,28000
Canada,MB,Winnipeg,Roofers and shinglers,11750,22000,35100,CAD,2016-2017,28000
Canada,MB,Winnipeg,Glaziers,13740,20490,27900,CAD,2016-2017,28000
Canada,MB,Winnipeg,Insulators,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Painters and decorators (except interior decorators),15000,20000,26500,CAD,2016-2017,28000
Canada,MB,Winnipeg,Floor covering installers,15000,19000,23000,CAD,2015-2016,28000
Canada,MB,Winnipeg,"Contractors and supervisors, mechanic trades",20000,26500,40870,CAD,2016-2017,28000
Canada,MB,Winnipeg,"Contractors and supervisors, heavy equipment operator crews",17000,32000,49380,CAD,2016-2017,28000
Canada,MB,Winnipeg,"Supervisors, printing and related occupations",13500,23780,37000,CAD,2016-2017,28000
Canada,MB,Winnipeg,"Supervisors, railway transport operations",0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,"Supervisors, motor transport and other ground transit operators",13850,21400,31250,CAD,2016-2017,28000
Canada,MB,Winnipeg,Construction millwrights and industrial mechanics,17000,27000,36000,CAD,2016-2017,28000
Canada,MB,Winnipeg,Heavy-duty equipment mechanics,16500,32000,36000,CAD,2016-2017,28000
Canada,MB,Winnipeg,Refrigeration and air conditioning mechanics,15000,27530,40000,CAD,2016-2017,28000
Canada,MB,Winnipeg,Railway carmen/women,27570,30760,36000,CAD,2016-2017,28000
Canada,MB,Winnipeg,Aircraft mechanics and aircraft inspectors,20000,28000,36500,CAD,2016-2017,28000
Canada,MB,Winnipeg,Machine fitters,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Elevator constructors and mechanics,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,"Automotive service technicians, truck and bus mechanics and mechanical repairers",13000,22000,32000,CAD,2016-2017,28000
Canada,MB,Winnipeg,Motor vehicle body repairers,14000,23410,43270,CAD,2016-2017,28000
Canada,MB,Winnipeg,Oil and solid fuel heating mechanics,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Appliance servicers and repairers,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Electrical mechanics,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,"Motorcycle, all-terrain vehicle and other related mechanics",0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Other small engine and small equipment repairers,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Railway and yard locomotive engineers,16000,30000,42000,CAD,2015-2016,28000
Canada,MB,Winnipeg,Railway conductors and brakemen/women,15500,30000,46150,CAD,2016-2017,28000
Canada,MB,Winnipeg,Crane operators,20000,31950,47000,CAD,2016-2017,28000
Canada,MB,Winnipeg,"Drillers and blasters - surface mining, quarrying and construction",0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Water well drillers,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Printing press operators,14000,19000,31250,CAD,2016-2017,28000
Canada,MB,Winnipeg,"Other trades and related occupations, n.e.c.",0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Residential and commercial installers and servicers,15000,21000,37000,CAD,2016-2017,28000
Canada,MB,Winnipeg,Waterworks and gas maintenance workers,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Pest controllers and fumigators,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Other repairers and servicers,13000,20000,29850,CAD,2016-2017,28000
Canada,MB,Winnipeg,Longshore workers,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Material handlers,11650,18000,26920,CAD,2016-2017,28000
Canada,MB,Winnipeg,Transport truck drivers,13000,19000,29300,CAD,2016-2017,28000
Canada,MB,Winnipeg,"Bus drivers, subway operators and other transit operators",13500,22000,27000,CAD,2016-2017,28000
Canada,MB,Winnipeg,Taxi and limousine drivers and chauffeurs,11350,12000,25500,CAD,2016-2017,28000
Canada,MB,Winnipeg,Delivery and courier service drivers,11350,15000,27290,CAD,2016-2017,28000
Canada,MB,Winnipeg,Heavy equipment operators (except crane),18000,24000,35000,CAD,2016-2017,28000
Canada,MB,Winnipeg,Public works maintenance equipment operators and related workers,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Railway yard and track maintenance workers,15000,28000,33500,CAD,2016-2017,28000
Canada,MB,Winnipeg,Water transport deck and engine room crew,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Boat and cable ferry operators and related occupations,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Air transport ramp attendants,11350,15000,25760,CAD,2015-2016,28000
Canada,MB,Winnipeg,Other automotive mechanical installers and servicers,11810,14000,21500,CAD,2016-2017,28000
Canada,MB,Winnipeg,Construction trades helpers and labourers,13000,18000,27500,CAD,2016-2017,28000
Canada,MB,Winnipeg,Other trades helpers and labourers,11350,14970,26000,CAD,2016-2017,28000
Canada,MB,Winnipeg,Public works and maintenance labourers,11350,20000,28000,CAD,2016-2017,28000
Canada,MB,Winnipeg,Railway and motor transport labourers,11350,19000,31000,CAD,2016-2017,28000
Canada,MB,Winnipeg,"Supervisors, logging and forestry",0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,"Supervisors, mining and quarrying",0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,"Contractors and supervisors, oil and gas drilling and services",0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Underground production and development miners,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,"Oil and gas well drillers, servicers, testers and related workers",0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Logging machinery operators,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,"Agricultural service contractors, farm supervisors and specialized livestock workers",0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,"Contractors and supervisors, landscaping, grounds maintenance and horticulture services",0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Fishing masters and officers,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Fishermen/women,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Underground mine service and support workers,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Oil and gas well drilling and related workers and services operators,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Chain saw and skidder operators,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Silviculture and forestry workers,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,General farm workers,11350,15000,27500,CAD,2016-2017,28000
Canada,MB,Winnipeg,Nursery and greenhouse workers,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Fishing vessel deckhands,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Trappers and hunters,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Harvesting labourers,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Landscaping and grounds maintenance labourers,11500,15000,24000,CAD,2016-2017,28000
Canada,MB,Winnipeg,Aquaculture and marine harvest labourers,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Mine labourers,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,"Oil and gas drilling, servicing and related labourers",0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Logging and forestry labourers,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,"Supervisors, mineral and metal processing",15890,25000,29000,CAD,2016-2017,28000
Canada,MB,Winnipeg,"Supervisors, petroleum, gas and chemical processing and utilities",17690,32210,49310,CAD,2016-2017,28000
Canada,MB,Winnipeg,"Supervisors, food, beverage and associated products processing",14000,26920,42310,CAD,2016-2017,28000
Canada,MB,Winnipeg,"Supervisors, plastic and rubber products manufacturing",0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,"Supervisors, forest products processing",0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,"Supervisors, textile, fabric, fur and leather products processing and manufacturing",0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,"Supervisors, motor vehicle assembling",0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,"Supervisors, electronics manufacturing",0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,"Supervisors, electrical products manufacturing",0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,"Supervisors, furniture and fixtures manufacturing",16000,20000,31250,CAD,2016-2017,28000
Canada,MB,Winnipeg,"Supervisors, other mechanical and metal products manufacturing",14670,23000,35580,CAD,2016-2017,28000
Canada,MB,Winnipeg,"Supervisors, other products manufacturing and assembly",0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,"Central control and process operators, mineral and metal processing",0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,"Petroleum, gas and chemical process operators",0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,"Pulping, papermaking and coating control operators",0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Power engineers and power systems operators,19310,28000,36500,CAD,2016-2017,28000
Canada,MB,Winnipeg,Water and waste treatment plant operators,18000,25000,30770,CAD,2016-2017,28000
Canada,MB,Winnipeg,"Machine operators, mineral and metal processing",0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Foundry workers,16000,19040,23920,CAD,2016-2017,28000
Canada,MB,Winnipeg,Glass forming and finishing machine operators and glass cutters,0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,"Concrete, clay and stone forming operators",0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,"Inspectors and testers, mineral and metal processing",0,0,0,CAD,NA,28000
Canada,MB,Winnipeg,Metalworking and forging machine operators,15000,19900,27000,CAD,2016-2017,28000
